OBJECTID,ppt_pctile0.1,ppt_pctile0.9
2923,3.550000071525575,173.600006103516
2924,3.050000071525575,122.5000038146975
2998,5.631818180734459,142.19545641812402
2999,16.51250010728835,234.150007247925
3000,0.3642857218427315,139.2250022888185
3001,2.242857170956475,173.464287894113
3002,1.16666668560356,174.700002034505
3003,17.55000020157205,194.8090938221325
3004,0.07187500107102096,202.16562843322748
3005,0.6730769437093,196.388463533842
3006,11.0500001013279,184.58750152587902
3007,6.38636375557293,304.8613673123445
3008,3.875000084750355,146.181253433228
3009,24.38181829452515,166.5727296309035
3010,0.0476190476190476,186.061907087054
3011,5.15961549259149,261.18077336824854
3012,3.1000000238418552,253.078576224191
3013,11.7611113687356,170.9555566575795
3014,0.883333353946606,226.241672515869
3017,13.54000017642975,253.56000595092752
3018,0,197.82222493489598
3019,0.9972222434977676,268.133338080512
3020,0.350000001490116,168.4250030517575
3021,2.9562500622123453,143.1812534332275
3022,0,145.666668955485
3023,0.0320000004768372,187.7720037841795
3024,20.044444931878,183.9166700575085
3118,4.36666671435038,221.0833384195965
3119,0.7000000141561036,239.9750022888185
3120,11.90000009536745,187
3121,13.2857143538339,190.08571733747198
3122,0,226.816670735677
3272,9.25,168.800003051758
3273,26.32500076293945,189.40000152587902
3274,12.225000143051151,174.95000839233398
3275,40.40000152587895,198.950004577637
3276,42.121429170881,153.35714830671049
3277,34.45000076293945,135.27500152587902
3278,43.72500085830685,205.8625030517575
3279,13.166666825612399,185.366671244303
3280,32.45000076293945,157.800003051758
3281,45.8999996185303,199.175003051758
3282,49.550000190734906,207.9750022888185
3283,29.0333342552185,140.9166653951005
3284,40.65000152587895,161.75
3285,25.8999996185303,192.09999847412098
3286,45.2666670481364,193.4500045776365
3287,48.899999618530245,197.90000152587902
3288,36.75,197
3289,32.1000022888184,152.100006103516
3290,32.600000381469755,130.90000152587902
3291,17.250000953674352,174.40000152587902
3292,32.100000381469755,140.05000305175798
3293,17.5500001907349,166.8500061035155
3294,44.450000445048005,190.08333333333348
3295,34.25,157.1000061035155
3296,36.8500003814697,170.1000061035155
3297,31.7000007629395,164.8500061035155
3298,11.1000002026558,172.025005340576
3299,10.516666809717801,128.84166781107598
3300,24.2374999523163,176.412504196167
3301,35.95000076293945,163.59999847412098
3303,47.1722230911255,203.8055589463975
3304,23.550000667572,184.9750022888185
3305,42.8000005086263,176.0166727701825
3306,39.6000022888184,202.40000152587902
3307,23.88333384195965,178.483334859212
3308,48.100000381469755,200.650001525879
3309,27.5833338101705,185.316670735677
3310,27.225000381469748,147.7250022888185
3311,11.75,127.96666844685899
3312,7.09999990463257,162.0500030517575
3313,44.22500133514405,180.575004577637
3314,36.30000114440915,155.400005340576
3315,49.12500095367435,207.25
3316,16.12500047683715,148.1250038146975
3317,35.8500003814697,191.55000305175798
3318,16.94999980926515,158.3500061035155
3319,26.1000003814697,136.8500061035155
3320,16.475000143051147,186.25
3321,32.65000152587895,190.650001525879
3322,33.2500009536743,173.40000152587902
3323,30.28000040054325,135.65000228881848
3325,22.850000381469748,175.25
3326,22.05000019073485,186.100006103516
3327,40.70000076293945,219.75
3328,47.260001373291,183.800001525879
3329,7.950000047683715,183.55000305175798
3590,0,241.0546905994415
3591,0,280.606252670288
3592,0.08947368475951645,233.76579405132048
3593,0,246.070593441234
3594,0,196.50625324249302
3595,0.1017857154033015,245.512503487723
3596,0,240.55853997207248
3597,0,246.7807725759655
3598,0,184.346298641629
3599,0,192.7329574064775
3601,0.1250000027939675,196.312505722046
3602,3.115384702499095,210.719234759991
3603,0.0400000005960464,195.1450057983395
3604,0.457692313652772,192.68846365121698
3605,0.03947368479873005,182.26052936754752
3606,1.6578947570370999,138.044740174946
3607,0.0160000002384186,155.572001647949
3608,0.3210526385197515,114.9105277814365
3609,0.213888894559609,166.1444473266605
