scenario,year,median,upper,lower
hist,2004,0.06652544718585673,0.31324901109300424,-0.1748204476226437
hist,2005,0.055627818452325783,0.3058639874827929,-0.18691845465778287
hist,2006,0.10567998434765968,0.3763298429502298,-0.15488393050700955
hist,2007,0.08746482049678761,0.33366805339512784,-0.16338607278139958
hist,2008,0.053019426862945807,0.3075741978033256,-0.17571628985265092
hist,2009,0.06464159961143068,0.3165883180868455,-0.2429975470140974
hist,2010,0.09959843322413064,0.3841701825606902,-0.2550344205182927
hist,2011,0.05030629369858275,0.35839704278372253,-0.2290717527089022
hist,2012,0.07894046826722345,0.38354414155545047,-0.2261464517066596
hist,2013,0.08157784482657604,0.37027725540655915,-0.27459447649366275
hist,2014,0.048486603269005,0.32071108161325185,-0.2373887725986872
nat,1901,-0.012891153813086476,0.10814351214285871,-0.15588769011225312
nat,1902,0.010268379500036673,0.09503215088355361,-0.12002418415373625
nat,1903,-0.04013112021540266,0.029383716746889704,-0.17301450201589857
nat,1904,0.0055411794381754476,0.09592223770845257,-0.06360557479590553
nat,1905,7.811017951873112e-4,0.08183867785391019,-0.08264005406826912
nat,1906,-0.01587415811244597,0.07809588529735156,-0.11711543987810184
nat,1907,-0.0013653052298643331,0.13290162103493544,-0.11143595247035627
nat,1908,-0.02150930611198376,0.0667189893505963,-0.11913079692535716
nat,1909,0.011831065361107562,0.09255186274592542,-0.09214191001210564
nat,1910,-0.007795170883174052,0.12671251907455666,-0.10082656042800053
nat,1911,0.045267229248004526,0.15958162273736995,-0.06867898831716132
nat,1912,0.020433196836091128,0.07832556108934909,-0.05522015139905214
nat,1913,-5.842232593380459e-4,0.09816296755942772,-0.10529587576611163
nat,1914,-0.039225753450701006,0.06219824421278018,-0.18226830450942658
nat,1915,0.01064516848833108,0.10456233232065024,-0.14143600124931055
nat,1916,-0.02799806271937655,0.12251434744814946,-0.13884776835037868
nat,1917,0.04305797478123097,0.143200313972332,-0.028463599716589093
nat,1918,-0.018683149477510597,0.11067032547727017,-0.14090772167373267
nat,1919,-0.007042428879859841,0.09579603347814217,-0.11361499386725456
nat,1920,0.009259625563306173,0.08821454123470465,-0.060587073929730194
nat,1921,0.03139413397691726,0.13318801551151793,-0.12082777083401552
nat,1922,0.004661721477084768,0.11400784582622019,-0.10070167747626328
nat,1923,0.019358569862582442,0.0905654866719388,-0.07603821749473419
nat,1924,-0.0012169127375791788,0.1030658555152847,-0.11191790683615607
nat,1925,0.005335613332540845,0.08631292163093637,-0.08997119538907583
nat,1926,0.01207025095081704,0.09833995416543993,-0.1306462386981966
nat,1927,-0.01581424840374268,0.10229056705590088,-0.09111305086280978
nat,1928,0.009795987993554078,0.13886047247992686,-0.11001289665262524
nat,1929,0.004880381590574245,0.1276171465869687,-0.06825762145035626
nat,1930,0.0034996191914729025,0.10030092465534421,-0.13718117770824026
nat,1931,-0.003326395196646459,0.10821744111829004,-0.13090390984480818
nat,1932,-8.579001433250966e-4,0.11381975369718479,-0.07916984372841646
nat,1933,0.02082827229935802,0.15089990366208764,-0.05689458106694865
nat,1934,0.0014203356132362899,0.08955729974349178,-0.10023356390004423
nat,1935,-0.011157609480530795,0.16353727394762954,-0.13215041727524016
nat,1936,0.02690526870701504,0.14742659894338456,-0.07905327018419187
nat,1937,0.011788911790997503,0.15413447585691947,-0.08053906380481521
nat,1938,-0.004343500090911334,0.19339547121891823,-0.11543095910672498
nat,1939,-0.038370245315107354,0.108270063451119,-0.16644697104511968
nat,1940,0.006184649388689678,0.09756915340389642,-0.11067027376242516
nat,1941,0.003973354238016924,0.13336446138202504,-0.10059893417092791
nat,1942,0.012376749248705465,0.10612993326644643,-0.07951772799483336
nat,1943,0.030417689064012876,0.14094007227583347,-0.06487991429334095
nat,1944,-0.017381464864708818,0.10797510575474509,-0.10596864262427204
nat,1945,-0.008387231920774951,0.08178783700809933,-0.09874746599425457
nat,1946,0.006365455728150948,0.0992190759310162,-0.16464224386650556
nat,1947,0.01629536261748754,0.20027756879717679,-0.08144521703005479
nat,1948,0.007359597476504831,0.1330146554705955,-0.12389894544664522
nat,1949,0.011607460018437266,0.12988653626845045,-0.07134226654191983
nat,1950,0.008705579996970414,0.16340876063732665,-0.100011844505417
nat,1951,0.018172549647157865,0.12689318939224017,-0.06285076702837493
nat,1952,0.04279189231255387,0.16675372224743545,-0.10824438806969122
nat,1953,9.204059561938038e-4,0.15232703599087533,-0.1251883631645022
nat,1954,0.0011446717884382451,0.14500862238280463,-0.14492633254852622
nat,1955,0.04094177837822599,0.1429256103815617,-0.055405099861387086
nat,1956,0.0014512444172769534,0.07803946861867776,-0.09086320774474252
nat,1957,0.00472148396402261,0.08538895206107527,-0.09682321994391892
nat,1958,0.025161018186377504,0.11418249687393461,-0.08954020587158808
nat,1959,-0.002578434865956325,0.18403163254402088,-0.1251497319909788
nat,1960,0.015641038701971866,0.14361467139097,-0.08779344244980507
nat,1961,0.014119065022002886,0.15991979021478742,-0.11650096016441118
nat,1962,-0.0014719304530430577,0.09022799135763149,-0.0907207628889168
nat,1963,-0.0573919534367775,0.0382057747919802,-0.17852372683761822
nat,1964,0.01322274767744247,0.10094862741646092,-0.21412192139909614
nat,1965,-0.004991101226138994,0.08797559872488234,-0.11828432272428556
nat,1966,-0.005545850216122972,0.1043584974771786,-0.14613029021345944
nat,1967,-0.015541512799170931,0.08405774843137395,-0.11657235906313125
nat,1968,0.016231787195973624,0.10490319886014061,-0.13909873902900927
nat,1969,0.005005744458465244,0.11937226185856487,-0.152978138535296
nat,1970,-0.009428149630704041,0.07033016934420319,-0.1455990938297962
nat,1971,-0.007657415612939644,0.09817269976498791,-0.08758389823600297
nat,1972,-0.02210734342556009,0.12609086465039374,-0.13079410380646905
nat,1973,0.013155493303109722,0.09367363927936694,-0.08721018168594803
nat,1974,0.004010973152745123,0.11547503597355332,-0.06844650584536893
nat,1975,-0.03800474419540123,0.05636522956058045,-0.1275255019647524
nat,1976,-0.011722305113821108,0.07882855624096118,-0.1318402014942734
nat,1977,-0.01772780850576794,0.08312688925352738,-0.1296695633327232
nat,1978,-0.014275084522328285,0.12319059782116298,-0.1698719100798236
nat,1979,-1.2317612574186398e-4,0.13182547437213216,-0.10654027340078825
nat,1980,0.023440791238471093,0.13350030382139141,-0.09254744035951992
nat,1981,0.02811061467390097,0.15851821952079592,-0.07476697704780798
nat,1982,-0.04796917988043248,0.10645535089211891,-0.2145960994746179
nat,1983,-0.03825743236109247,0.09369246311535794,-0.13338870054764768
nat,1984,-0.025113137002183095,0.07276276636353315,-0.1646794118208142
nat,1985,0.006679346750203763,0.1636145230882768,-0.13761539673791318
nat,1986,-0.021975052473592882,0.06641355705397521,-0.11675716885930817
nat,1987,0.024337697477749387,0.10886544202281984,-0.04004960712034276
nat,1988,-0.021762451681873074,0.07641109744081404,-0.12968159650690614
nat,1989,-0.025602101529205612,0.07476281540454731,-0.15384362757685005
nat,1990,0.04316567450119635,0.18272367168739265,-0.12249604832368526
nat,1991,-0.034352482244255356,0.050354200074570254,-0.19972918167870862
nat,1992,-0.06159339075003878,0.03777904882366093,-0.28093040953171167
nat,1993,-0.021972348386061213,0.053457615614110277,-0.2136263167620207
nat,1994,-0.019111166903851284,0.09232959974224485,-0.14097442904039603
nat,1995,0.03463697824247447,0.15006690991084035,-0.07701193023642894
nat,1996,-0.022228382684762238,0.11468597929305062,-0.14512573183388752
nat,1997,0.0041977204487348985,0.10060696894247144,-0.14301834229976398
nat,1998,0.0068562860216410115,0.12223955811809752,-0.10176796635537179
nat,1999,-0.019656938842248728,0.13356609491347607,-0.13438857761527706
nat,2000,-2.0610900724804537e-4,0.07182075316031483,-0.09172815403622749
nat,2001,0.00907151171491094,0.15935515883176057,-0.13393972372150317
nat,2002,0.006449427080500669,0.1616492614736957,-0.09891216866593666
nat,2003,0.012602807148946127,0.07467861110159234,-0.10564750968614085
nat,2004,-0.0123281200813814,0.10951166043686904,-0.120635506432156
nat,2005,-6.96256257159078e-4,0.11412742842093657,-0.12686049800106608
nat,2006,-0.0304275602649291,0.136597921548348,-0.14326982884506076
nat,2007,-0.02094108168830644,0.059396183256388436,-0.11844486347283052
nat,2008,0.0189602052509521,0.10072820520946553,-0.12357992413896193
nat,2009,-0.0076266885276758956,0.10866717329285752,-0.10087058233350313
nat,2010,-0.028291669531430585,0.10429659944928671,-0.16381729253916325
nat,2011,9.798237747844496e-4,0.11347844174903066,-0.12816454309046285
nat,2012,0.01905552267582955,0.08436708720201362,-0.0485482500674685
nat,2013,0.04025694374321276,0.10939355766031049,-0.031102373288153726
nat,2014,0.005756684928394762,0.11674925433163104,-0.16234423586340904
