scenario,year,month,median,upper,lower
hist-nat,1906,Nov,0.9590497276673293,1.4729541184002704,0.4884155504039905
hist-nat,1906,Oct,0.7581060607942227,1.3452692358031015,0.26817353694900314
hist-nat,1906,Sep,0.041721544848574155,0.3909257851155456,-0.3853317020689555
hist-nat,1907,Apr,-0.12041256935080824,0.4567958133919602,-0.7517114878155123
hist-nat,1907,Aug,-0.4715864164216512,0.042322623416505195,-1.0737796911300814
hist-nat,1907,Dec,0.823515388314707,1.3305226288405816,0.3497697902710737
hist-nat,1907,Feb,-0.03832165284675426,0.6068727147759739,-0.7266332618551808
hist-nat,1907,Jan,0.3005843382040574,0.8814750352380218,-0.2422527745536353
hist-nat,1907,Jul,-0.8248425723658137,-0.13283871009125778,-1.6286382215076423
hist-nat,1907,Jun,-0.6656119024752236,-0.09643954388510682,-1.3533228591442181
hist-nat,1907,Mar,-0.06270519611311798,0.507034007864253,-0.7438261658549672
hist-nat,1907,May,-0.31208942294642483,0.06842248542114161,-0.8291033659641517
hist-nat,1907,Nov,0.9297147453162857,1.4513063477500516,0.47918166081857483
hist-nat,1907,Oct,0.6803649510564931,1.1413969761068088,0.2121241500032909
hist-nat,1907,Sep,0.07872485340462632,0.4492735904448764,-0.32039018508503747
hist-nat,1908,Apr,-0.15047169686186201,0.4338196536398758,-0.753588867309728
hist-nat,1908,Aug,-0.4351907167755247,4.0448771415855107e-4,-1.0309860924897283
hist-nat,1908,Dec,0.7052618675964553,1.1477764334707607,0.30612689323485154
hist-nat,1908,Feb,0.08806547707499135,0.7078735661375251,-0.6255479331127676
hist-nat,1908,Jan,0.44696773169868287,1.071000307112844,-0.26525939790690706
hist-nat,1908,Jul,-0.9770275914620115,-0.21553456787946232,-1.8519217928950158
hist-nat,1908,Jun,-0.7776868990208179,-0.07228939951744678,-1.3883857128674861
hist-nat,1908,Mar,-0.17273353463032137,0.5706626836606942,-0.967235201033137
hist-nat,1908,May,-0.3519205507010845,0.1840635462949184,-0.8355975139899967
hist-nat,1908,Nov,1.0018643355095271,1.5266002998761035,0.5373320953807453
hist-nat,1908,Oct,0.6438678372856845,1.2124629198826897,0.16920937591718294
hist-nat,1908,Sep,-0.020695049967336843,0.4736326738398058,-0.38415088774032813
hist-nat,1909,Apr,-0.177617219297165,0.37416214306728557,-0.7222278202009985
hist-nat,1909,Aug,-0.6569086692053805,-0.09590565024672881,-1.3452228917098816
hist-nat,1909,Dec,0.7994609125174819,1.2689060439034923,0.3746278761311221
hist-nat,1909,Feb,-0.011612694559200776,0.607803945989352,-0.6848341133769568
hist-nat,1909,Jan,0.2954223429637537,0.892704487851158,-0.2352609711434713
hist-nat,1909,Jul,-1.014091853475641,-0.2817947721867669,-1.87431096237871
hist-nat,1909,Jun,-0.7440895471456486,-0.11810609641059264,-1.4270062038212776
hist-nat,1909,Mar,-0.07872746170711409,0.5539813382000562,-0.7576992865330261
hist-nat,1909,May,-0.42424136833266957,5.9092944034572e-4,-0.8962922774014651
hist-nat,1909,Nov,0.9788784804480457,1.5149428481176554,0.5141235272864926
hist-nat,1909,Oct,0.6999711259963775,1.1926321566606557,0.25738541207395504
hist-nat,1909,Sep,0.06227651196941508,0.40130659527947776,-0.36768330570474617
hist-nat,1910,Apr,-0.18037253281393717,0.3764714781882003,-0.7555875756243997
hist-nat,1910,Aug,-0.5653311257401423,-0.08556189788381205,-1.1892610089218827
hist-nat,1910,Dec,0.6653947656509835,1.2129979283310632,0.2422237089357282
hist-nat,1910,Feb,0.044224403485630503,0.61379918248107,-0.591823901553682
hist-nat,1910,Jan,0.39330721322501994,0.9086005997452378,-0.1571907532423516
hist-nat,1910,Jul,-0.926946866031237,-0.2261123821213923,-1.6982595338354733
hist-nat,1910,Jun,-0.6848989359666255,-0.09446703101504741,-1.2846834862544803
hist-nat,1910,Mar,-0.018523529332163946,0.5552632910761969,-0.6913042131208418
hist-nat,1910,May,-0.4264671758964447,0.0901390878886344,-1.02338334110483
hist-nat,1910,Nov,0.8952627795101371,1.4446097786563024,0.4294840577966609
hist-nat,1910,Oct,0.6968773013593648,1.211661407090985,0.22281999427841742
hist-nat,1910,Sep,0.11221725726246845,0.44710050288118036,-0.23411085837738116
hist-nat,1911,Apr,-0.044772780003832224,0.5466768275236663,-0.6661206133014073
hist-nat,1911,Aug,-0.5173643938224721,-0.03952069043728567,-1.0705922164243176
hist-nat,1911,Dec,0.7916063499751047,1.295802373392019,0.3749226669777883
hist-nat,1911,Feb,0.14320957130242817,0.7684051806443428,-0.6073449586860441
hist-nat,1911,Jan,0.44985861270199123,1.0106564193758474,-0.29179390955272094
hist-nat,1911,Jul,-0.8227500253541322,-0.09904148126700989,-1.6766729750478635
hist-nat,1911,Jun,-0.6912834894982112,-0.045163790205698905,-1.3718758109715878
hist-nat,1911,Mar,-0.02905265898533571,0.6249824631898679,-0.7180032580295558
hist-nat,1911,May,-0.27221287680094974,0.19808769193562709,-0.8352259268070888
hist-nat,1911,Nov,0.9884419026702531,1.5028098893589834,0.5200320714822926
hist-nat,1911,Oct,0.8115700702021229,1.359650919898516,0.34378431285583183
hist-nat,1911,Sep,0.13396276635910453,0.46956103517891196,-0.3394793385039214
hist-nat,1912,Apr,-0.12743507424200118,0.4180374937657269,-0.7114786748542935
hist-nat,1912,Aug,-0.4932841533968393,-0.03874509391302831,-1.1009269582411767
hist-nat,1912,Dec,0.7330106574884354,1.2389206387632978,0.2105251646897438
hist-nat,1912,Feb,0.13463649403345812,0.7115809822276474,-0.45186813590554414
hist-nat,1912,Jan,0.4597945020812375,0.9618945089974341,-0.017278137864648706
hist-nat,1912,Jul,-0.8046847909133064,-0.1053923145670401,-1.6622611910187337
hist-nat,1912,Jun,-0.7254524002813696,-0.10325488918647685,-1.4626406220787431
hist-nat,1912,Mar,0.02773493893208112,0.649839357612237,-0.6217496936944952
hist-nat,1912,May,-0.36629030367751625,0.14796005761952857,-0.9369587296472307
hist-nat,1912,Nov,0.9325171205296812,1.431244867994349,0.4797372377697496
hist-nat,1912,Oct,0.7425469962616909,1.2531085463124585,0.18871215068680666
hist-nat,1912,Sep,0.12802796843809006,0.50184148271204,-0.19604072588607516
hist-nat,1913,Apr,-0.18311549255038884,0.3846009611553441,-0.8261843463424206
hist-nat,1913,Aug,-0.6197028615830433,-0.10993809458276504,-1.195871106329529
hist-nat,1913,Dec,0.7615480417910625,1.2644317960900344,0.35546256022857803
hist-nat,1913,Feb,0.006091013349234231,0.6217414689060559,-0.7326529086206367
hist-nat,1913,Jan,0.34938546511002677,0.8876232977926545,-0.22915392865156656
hist-nat,1913,Jul,-0.9801703811354763,-0.23875332159378354,-1.785377076371332
hist-nat,1913,Jun,-0.6886065027011838,-0.06273424953773044,-1.3519432313559767
hist-nat,1913,Mar,-0.10254580526301993,0.50378749376108,-0.8149767955473386
hist-nat,1913,May,-0.40880350297994994,0.06605671374383305,-0.9959382387043195
hist-nat,1913,Nov,1.0203600838852651,1.5677532484242622,0.5373250715529739
hist-nat,1913,Oct,0.676372987071634,1.34710545168963,0.22581267324328527
hist-nat,1913,Sep,0.03969496865656197,0.38945644986014116,-0.39971467021879653
hist-nat,1914,Apr,-0.026645988251541297,0.5311805745834419,-0.5800614969337662
hist-nat,1914,Aug,-0.5448089266541523,-0.05785712425865671,-1.18487065581829
hist-nat,1914,Dec,0.7312181348848448,1.2138915206911565,0.24399822760521064
hist-nat,1914,Feb,0.03969256538637467,0.6183237234335082,-0.6408197802060982
hist-nat,1914,Jan,0.4069331044487434,0.9655072975185834,-0.1683295184447644
hist-nat,1914,Jul,-0.8642895358150327,-0.17869133774562265,-1.6568657364579322
hist-nat,1914,Jun,-0.7248836446886671,-0.15091893579168236,-1.3762367454868858
hist-nat,1914,Mar,-0.0746644989235179,0.5077850716490786,-0.7521992008446853
hist-nat,1914,May,-0.3830283415927358,0.0811645705901923,-0.8306404854523542
hist-nat,1914,Nov,0.8772710776264319,1.3986932634878626,0.3921570812738636
hist-nat,1914,Oct,0.6552411761498558,1.197044080864002,0.14171896130897504
hist-nat,1914,Sep,0.12056421140462703,0.493190391864759,-0.396864598189773
hist-nat,1915,Apr,-0.1121189698003171,0.4034965346561303,-0.6710481104543671
hist-nat,1915,Aug,-0.5637016319531867,-0.025556154558793273,-1.2260425298473356
hist-nat,1915,Dec,0.7724678599622301,1.2184256340098696,0.35887401300788185
hist-nat,1915,Feb,0.1600178656502358,0.7197467615719452,-0.4514478829526752
hist-nat,1915,Jan,0.3920864558390029,0.9042989535087885,-0.1440282182204527
hist-nat,1915,Jul,-0.9802496624489656,-0.2626904560629335,-1.7824424723085088
hist-nat,1915,Jun,-0.812593468357985,-0.19231239804987477,-1.4949563613515364
hist-nat,1915,Mar,0.05163531033595348,0.6654629295426557,-0.6050145737504349
hist-nat,1915,May,-0.4547633727245426,-0.008064693829198812,-0.8898914171522818
hist-nat,1915,Nov,0.9261568048925533,1.4816392905326616,0.47056756048497966
hist-nat,1915,Oct,0.7147467955756461,1.209884686240236,0.22962899895096314
hist-nat,1915,Sep,0.08388889850377268,0.43044694395248206,-0.31207097287661795
hist-nat,1916,Apr,-0.12938845928370313,0.44425486168144473,-0.8084448547296205
hist-nat,1916,Aug,-0.5298960512691373,-0.0386983912199196,-1.0987627986608366
hist-nat,1916,Dec,0.7254346829109259,1.2084669959381262,0.26173248692405776
hist-nat,1916,Feb,-0.043223639208690656,0.5322249840510176,-0.7344403651764628
hist-nat,1916,Jan,0.3535465847702639,0.8958728336129735,-0.16657059988058406
hist-nat,1916,Jul,-0.9744003144885873,-0.2642791344803852,-1.8251151254207185
hist-nat,1916,Jun,-0.7802882083401954,-0.11657871144401186,-1.5148634029019918
hist-nat,1916,Mar,-0.11580715949324016,0.4618332666020766,-0.8583275203843734
hist-nat,1916,May,-0.4069485501638006,0.08032362381651437,-0.9214159890438886
hist-nat,1916,Nov,1.0023841175440822,1.5570832357903908,0.5106906750375838
hist-nat,1916,Oct,0.7844326354116902,1.3120295898559107,0.16010517668011204
hist-nat,1916,Sep,0.06014547798847758,0.41093158754872094,-0.3790760742092633
hist-nat,1917,Apr,-0.11146646034859842,0.43546394291443236,-0.7279857607256649
hist-nat,1917,Aug,-0.48671702689876284,-0.03931905173615835,-0.9920523758503126
hist-nat,1917,Dec,0.7318284898473841,1.3380749599297397,0.2833708011804049
hist-nat,1917,Feb,0.14354832159865438,0.7470567467688954,-0.5345351691147407
hist-nat,1917,Jan,0.403394684377929,0.9349676598356498,-0.08517285648073489
hist-nat,1917,Jul,-0.9693960158034045,-0.3031515013324511,-1.6841288577262412
hist-nat,1917,Jun,-0.7199450706139885,-0.13873994182083624,-1.391234163290952
hist-nat,1917,Mar,0.045549911174941116,0.6600883866112027,-0.5727203221572402
hist-nat,1917,May,-0.28576284923463824,0.20399575070486323,-0.7278862518892267
hist-nat,1917,Nov,0.9377158764426525,1.5996808991281997,0.4421347867210205
hist-nat,1917,Oct,0.721114952280427,1.3582169500556607,0.18937597918359333
hist-nat,1917,Sep,0.015329929732248004,0.3475684316964485,-0.4847666386427352
hist-nat,1918,Apr,-0.16907273797779254,0.35177464411522086,-0.7775426063077635
hist-nat,1918,Aug,-0.5879755569337988,0.05162509080010441,-1.2807967399514326
hist-nat,1918,Dec,0.7807820587337275,1.248261129058782,0.33756252548919363
hist-nat,1918,Feb,0.15061699446151522,0.7264542713095373,-0.5588782249875042
hist-nat,1918,Jan,0.4703701915426315,0.9762229997696852,-0.12318128464925557
hist-nat,1918,Jul,-0.9366929238971515,-0.22628469430667714,-1.7279082206693948
hist-nat,1918,Jun,-0.7148246801931712,-0.11367227124849312,-1.486979181900835
hist-nat,1918,Mar,0.054939086299928164,0.635003857224252,-0.6255619661438755
hist-nat,1918,May,-0.44791920963013965,0.011155786958749834,-1.0005611048267435
hist-nat,1918,Nov,0.9712621799439631,1.596697049495548,0.41924202012459233
hist-nat,1918,Oct,0.7770543742221889,1.4063222829231674,0.17943880645947702
hist-nat,1918,Sep,0.161154620542856,0.5059459771061312,-0.2968167895245031
hist-nat,1919,Apr,-0.12986612787128138,0.3470991660940621,-0.6158679651107533
hist-nat,1919,Aug,-0.5956491632331264,-0.15065987568721595,-1.2137908589518218
hist-nat,1919,Dec,0.7225271063865257,1.152689411477087,0.32603637615386205
hist-nat,1919,Feb,0.1382133312807099,0.7582800836464728,-0.4993025412511827
hist-nat,1919,Jan,0.45460418051953866,1.1715282841184256,-0.16915227844119948
hist-nat,1919,Jul,-0.9227244777655272,-0.15639136921510735,-1.8081759367643782
hist-nat,1919,Jun,-0.656227078241109,-0.11242079071639978,-1.30410575684204
hist-nat,1919,Mar,-0.050766068588583124,0.5173034679890582,-0.7368443895598816
hist-nat,1919,May,-0.35348426093038654,0.07440211602390182,-0.8791719284510087
hist-nat,1919,Nov,0.8832986930619668,1.4057487474306682,0.43559565114385956
hist-nat,1919,Oct,0.6262102081341041,1.045506213448807,0.22138123387223774
hist-nat,1919,Sep,-0.014949576812277598,0.30567805633184103,-0.3740285074596411
hist-nat,1920,Apr,-0.04963485199451867,0.5242010878267475,-0.5905658900843258
hist-nat,1920,Aug,-0.5399943574799018,-0.06933558488259617,-1.1209105922197609
hist-nat,1920,Dec,0.7505471632628016,1.2631444647177958,0.29625625371086817
hist-nat,1920,Feb,0.025065211626806416,0.7165603290997894,-0.7096680115834121
hist-nat,1920,Jan,0.4327484621136115,0.9396736535750758,-0.09004461353896817
hist-nat,1920,Jul,-0.9605851609357217,-0.23321558132752848,-1.7527963705094796
hist-nat,1920,Jun,-0.7476988447565454,-0.17021008970982826,-1.3953129039660779
hist-nat,1920,Mar,-0.034843418795372116,0.5252340664465993,-0.6043890801245613
hist-nat,1920,May,-0.4582478970246271,-0.023131841320127557,-0.886217505480187
hist-nat,1920,Nov,0.8654025801618879,1.4264894352987512,0.4013201032777065
hist-nat,1920,Oct,0.6584542513230929,1.25095134411049,0.1191684272366805
hist-nat,1920,Sep,0.08636975205062924,0.475650850912546,-0.3259342514114078
hist-nat,1921,Apr,-0.2639934680925613,0.2824531884045414,-0.9161746350652709
hist-nat,1921,Aug,-0.5374280842989556,-0.09542514639835319,-1.0969947712390233
hist-nat,1921,Dec,0.7816891059047961,1.2390732773242334,0.353626691271514
hist-nat,1921,Feb,0.17781164819134787,0.7954786280872115,-0.5663893725411413
hist-nat,1921,Jan,0.44680248645955345,1.0036192999584832,-0.15529648160093307
hist-nat,1921,Jul,-0.9295119570982315,-0.2028223283361087,-1.7577656864724176
hist-nat,1921,Jun,-0.7276421707311691,-0.08780025947919377,-1.477871822094438
hist-nat,1921,Mar,-0.03946820812388552,0.6172461410610385,-0.7745777935964541
hist-nat,1921,May,-0.3868962189921241,0.0815285038178131,-0.8759441514848273
hist-nat,1921,Nov,0.9533106375715832,1.5165710254754412,0.41193607697675716
hist-nat,1921,Oct,0.7003272946717161,1.2741371838445728,0.12769563145115087
hist-nat,1921,Sep,0.021509646920879533,0.4517985982439995,-0.39381522286699916
hist-nat,1922,Apr,-0.005874313546765819,0.6130152784439201,-0.649310318348596
hist-nat,1922,Aug,-0.5986232836295464,-0.07815494410753242,-1.2187290986260024
hist-nat,1922,Dec,0.6834834570466768,1.2541806476084976,0.23449938138834306
hist-nat,1922,Feb,0.24856714440938887,0.9024963351680603,-0.637913672118713
hist-nat,1922,Jan,0.5363469618896666,1.1418813659969822,-0.11236934403976037
hist-nat,1922,Jul,-0.9240933262266182,-0.1789630357116816,-1.7093323238088751
hist-nat,1922,Jun,-0.6880697607369122,-0.11106352634330008,-1.366135994229726
hist-nat,1922,Mar,0.08096373409319924,0.7404446530676646,-0.6124090412604647
hist-nat,1922,May,-0.23499271993151183,0.2198839318467381,-0.8091847143915014
hist-nat,1922,Nov,0.8126924898280521,1.5159315090204937,0.33134639755094564
hist-nat,1922,Oct,0.6753263872698874,1.3183551686856256,0.17406602286437034
hist-nat,1922,Sep,0.07285318851388567,0.40677205227686125,-0.29643192873120777
hist-nat,1923,Apr,-0.20914900306257067,0.38066398526185435,-0.8461969510218668
hist-nat,1923,Aug,-0.6007119642982381,-0.06484187843435511,-1.3511284570169007
hist-nat,1923,Dec,0.8015333939056966,1.2897642230872008,0.3868148157083955
hist-nat,1923,Feb,0.10806332110128736,0.6137828135891495,-0.762589104605841
hist-nat,1923,Jan,0.40499063626775467,0.9506655361663631,-0.19999692989524184
hist-nat,1923,Jul,-0.9560848208522472,-0.24174533353746788,-1.8135186066944204
hist-nat,1923,Jun,-0.769770505360146,-0.12776434358007197,-1.4395185229388179
hist-nat,1923,Mar,-0.02776228268343317,0.5681018503097623,-0.6432305451434259
hist-nat,1923,May,-0.39087856224088213,0.0578548717267311,-1.068029828259581
hist-nat,1923,Nov,0.9126684398177076,1.4823996898360374,0.4140399686100132
hist-nat,1923,Oct,0.6510095483663143,1.2115210832055043,0.2106618680712824
hist-nat,1923,Sep,0.04141041866123629,0.43675339471919894,-0.5572396368442153
hist-nat,1924,Apr,-0.10509163332961435,0.48926835064514396,-0.8007917678159024
hist-nat,1924,Aug,-0.720411581670497,-0.20576828179015072,-1.3531804066050037
hist-nat,1924,Dec,0.7234827774233317,1.196482894299502,0.2782423691005111
hist-nat,1924,Feb,0.1681623953972995,0.7270649693514036,-0.4253983674882207
hist-nat,1924,Jan,0.45955684124612084,1.1009812804752181,-0.012843030713430889
hist-nat,1924,Jul,-0.9936455399367148,-0.2589041290765714,-1.767272245006137
hist-nat,1924,Jun,-0.7774772214452472,-0.19989109290577167,-1.4821284016805523
hist-nat,1924,Mar,0.11246575528894098,0.7013830315242641,-0.5196741464125669
hist-nat,1924,May,-0.4212409818594587,0.14427280711493032,-1.0337918345263268
hist-nat,1924,Nov,0.9720900774866585,1.5021615055826365,0.4701795820489121
hist-nat,1924,Oct,0.7347640624611067,1.3100296107722256,0.18081506519071286
hist-nat,1924,Sep,0.06392929195296304,0.5415730735372396,-0.3832780021633093
hist-nat,1925,Apr,-0.2501074354220023,0.38185892363182344,-0.8242571540785327
hist-nat,1925,Aug,-0.6298070542523888,-0.07792105577317246,-1.345355691381662
hist-nat,1925,Dec,0.7377483781713536,1.2265351242366571,0.23522229411246445
hist-nat,1925,Feb,0.04462199967323954,0.7933545114745759,-0.6300915531905218
hist-nat,1925,Jan,0.3960342830420238,0.9613479052700146,-0.1969367683279664
hist-nat,1925,Jul,-0.9665511435006451,-0.17242377830613023,-1.8937915632347195
hist-nat,1925,Jun,-0.8248517638837995,-0.147706320741273,-1.5785183673487273
hist-nat,1925,Mar,-0.09984725779926862,0.5256130594008999,-0.8625144071477283
hist-nat,1925,May,-0.3167534821251152,0.1426860747379167,-0.857187388649501
hist-nat,1925,Nov,0.9615477068050815,1.499179697997579,0.49231018644089936
hist-nat,1925,Oct,0.8530750192860275,1.3334051603290267,0.3943743563759899
hist-nat,1925,Sep,0.09346462062216077,0.45657459020740304,-0.3607762353223233
hist-nat,1926,Apr,-0.13630061406862382,0.4469464109746648,-0.7105936921546231
hist-nat,1926,Aug,-0.5689624128277408,-0.07826398502790652,-1.2051990400082826
hist-nat,1926,Dec,0.7285383141767561,1.1658056108647932,0.2698785475714334
hist-nat,1926,Feb,-0.004003519353137364,0.5782987782133514,-0.6431185613132994
hist-nat,1926,Jan,0.3363811975862543,0.9465073073260077,-0.22943162294136882
hist-nat,1926,Jul,-0.8799868477355197,-0.17673309839692156,-1.6816147562179562
hist-nat,1926,Jun,-0.7173078663070598,-0.10806142394676387,-1.3845292614120346
hist-nat,1926,Mar,-0.07627773661797477,0.5092378374133599,-0.7448806886073708
hist-nat,1926,May,-0.41290854631414575,0.03961218846827261,-0.9980684748039802
hist-nat,1926,Nov,0.8326464918277168,1.3608893978158483,0.37065784465482243
hist-nat,1926,Oct,0.698668750972633,1.2635117788982755,0.17889314577727866
hist-nat,1926,Sep,0.15076793638819552,0.5552809415555285,-0.24971107581516705
hist-nat,1927,Apr,-0.15748969955596692,0.46342181604272836,-0.8131487662277948
hist-nat,1927,Aug,-0.6716729849129628,-0.17545177438574383,-1.2491832564618115
hist-nat,1927,Dec,0.7527285184609589,1.2394184835319293,0.27121808868493424
hist-nat,1927,Feb,0.06721138139657512,0.7061913716108156,-0.6372702326267041
hist-nat,1927,Jan,0.5151260019865092,1.0961183919578135,-0.0801573204769397
hist-nat,1927,Jul,-1.0475846330211382,-0.33071150310210917,-1.9271814352402048
hist-nat,1927,Jun,-0.7701549666881924,-0.17831547718151636,-1.4310360521685779
hist-nat,1927,Mar,-0.056236236322966704,0.5652997677089618,-0.7021200071082916
hist-nat,1927,May,-0.4080102784696056,0.106695618691801,-0.9911581893304638
hist-nat,1927,Nov,0.977317583383698,1.4953376401301677,0.467235260370979
hist-nat,1927,Oct,0.739095548473415,1.2848323338244083,0.18513015128907426
hist-nat,1927,Sep,0.007297126582525237,0.4706586685534514,-0.38532994729259934
hist-nat,1928,Apr,-0.12906375334328146,0.4647022116783624,-0.7431000268898295
hist-nat,1928,Aug,-0.537127762003788,-0.09033395570431368,-1.1504409581059185
hist-nat,1928,Dec,0.7197959638737945,1.214713665388051,0.3011368670286437
hist-nat,1928,Feb,0.01995571038141364,0.6111086582209854,-0.6914689149118776
hist-nat,1928,Jan,0.3948651014371407,0.9576792946884092,-0.3011962022718872
hist-nat,1928,Jul,-0.9747496188270723,-0.27230290862570206,-1.751177079012992
hist-nat,1928,Jun,-0.8145903073528977,-0.20907627925027275,-1.4598832680363774
hist-nat,1928,Mar,-0.06281866468203745,0.5873153740153052,-0.7302555160546169
hist-nat,1928,May,-0.39059853635404806,0.058513958756549966,-0.8171986233683195
hist-nat,1928,Nov,0.9463968776511855,1.488764079394273,0.46678105446655743
hist-nat,1928,Oct,0.6924880846310302,1.2352370665067127,0.19979078821665014
hist-nat,1928,Sep,0.09812657056011886,0.42230247402338816,-0.2917228281735387
hist-nat,1929,Apr,-0.09427963345347479,0.5148119661427752,-0.7448591787641845
hist-nat,1929,Aug,-0.6086350504777016,-0.12693768802697883,-1.2066610653847274
hist-nat,1929,Dec,0.7158438458522305,1.218323947551071,0.31499221464079363
hist-nat,1929,Feb,0.1136198638920014,0.7333027294921386,-0.5921352100345301
hist-nat,1929,Jan,0.3679875500811072,1.051633863250498,-0.19965103220541208
