scenario,year,month,median,upper,lower
ssp126,2023,Dec,0.8373314152692224,1.3057120701784322,0.39502733659471995
ssp126,2023,Feb,-0.07798277764012695,0.5159509275114829,-0.8264790426723841
ssp126,2023,Jan,0.4251282553234823,0.9730417333011083,-0.09453164477690164
ssp126,2023,Jul,-0.5968113108619484,0.023271950066399195,-1.2566379611748932
ssp126,2023,Jun,-0.6190472457733946,-0.07694532816455994,-1.2553537207494432
ssp126,2023,Mar,-0.3033148630377447,0.25625371752962856,-1.0357281474491076
ssp126,2023,May,-0.5918082254223371,0.02221376484649401,-1.1556672539714807
ssp126,2023,Nov,0.6772922770670604,1.3638977222676676,0.11803564792791255
ssp126,2023,Oct,0.3438944715123853,1.0075634187933467,-0.3868159947490304
ssp126,2023,Sep,0.06769769371769385,0.4741169308623967,-0.42005590602552695
ssp126,2024,Apr,-0.4843785332539561,0.22121224954569868,-1.2765737874570295
ssp126,2024,Aug,-0.24132430814875505,0.20684406932991944,-0.7743574326959539
ssp126,2024,Dec,0.8451929507495528,1.3467072074937245,0.4152342346638719
ssp126,2024,Feb,-0.09615811491036652,0.5243961359177005,-0.810959387749546
ssp126,2024,Jan,0.5436069186126424,1.0689333849911866,-0.0019409652108940592
ssp126,2024,Jul,-0.6011456714807899,-0.02765122015605622,-1.2419321526473523
ssp126,2024,Jun,-0.6000240038992821,-0.09828152665303867,-1.1973580931364407
ssp126,2024,Mar,-0.43552322667872545,0.20327593580124975,-1.239099214254381
ssp126,2024,May,-0.4986096956231165,-0.016899965565695698,-1.0938123023816373
ssp126,2024,Nov,0.6719845386497667,1.2954683385547012,0.17185990332469991
ssp126,2024,Oct,0.4788216009298978,1.0654268522028725,-0.2399677572500486
ssp126,2024,Sep,0.0641407621664456,0.5199753309656543,-0.36089026787276346
ssp126,2025,Apr,-0.5169739435540102,0.10421879406135275,-1.327620220704821
ssp126,2025,Aug,-0.3050856092665768,0.10762768667529782,-0.8899881665443231
ssp126,2025,Dec,0.8264816607398622,1.2904138543408512,0.4234606696711595
ssp126,2025,Feb,-0.016303875876776175,0.5850156277978623,-0.6152340856158354
ssp126,2025,Jan,0.6006753621348864,1.1383286975452673,0.06904926206817026
ssp126,2025,Jul,-0.38529763604499934,0.16328741805029875,-0.9953728099799786
ssp126,2025,Jun,-0.6335341077190186,-0.02141110605197172,-1.32480480224306
ssp126,2025,Mar,-0.3778551263702923,0.20410428157531066,-1.0892066288430702
ssp126,2025,May,-0.6264005362248142,-0.07849125460583038,-1.1570889390453853
ssp126,2025,Nov,0.7250312317853762,1.241394339833156,0.2649688026753873
ssp126,2025,Oct,0.5687234964377446,1.1354841141699306,-0.06604017896587955
ssp126,2025,Sep,0.15294660765922075,0.6874176610894202,-0.35369330867284243
ssp126,2026,Apr,-0.5459389741070133,0.10445637749813579,-1.3007379587860448
ssp126,2026,Aug,-0.2551767228736672,0.21355753860301743,-0.7543213101805637
ssp126,2026,Dec,0.8113945229464541,1.2997279093181233,0.36146390596779665
ssp126,2026,Feb,-0.015268463533757881,0.6374796027268496,-0.7346522302311371
ssp126,2026,Jan,0.553161943639477,1.1092728140229464,0.060221733814078256
ssp126,2026,Jul,-0.5194035594571762,-0.01632529671221033,-1.0496430183711634
ssp126,2026,Jun,-0.5803403441090396,-0.049096548788860925,-1.1272709872718862
ssp126,2026,Mar,-0.45059463679972467,0.23460391455261592,-1.350697276741947
ssp126,2026,May,-0.48557792001684774,0.02429048964809979,-1.062946538916763
ssp126,2026,Nov,0.7394003638203799,1.468135817948717,0.14386683537290726
ssp126,2026,Oct,0.4893723417284406,1.1508627036420318,-0.10908003708568295
ssp126,2026,Sep,0.06355601956229506,0.5412456413432494,-0.30433383855730406
ssp126,2027,Apr,-0.47421230486449595,0.13559812496529552,-1.4202425217973857
ssp126,2027,Aug,-0.32336958868052434,0.1356822741072303,-0.8875633043627807
ssp126,2027,Dec,0.8344630249676968,1.3160464912991994,0.3798044518891539
ssp126,2027,Feb,-0.1297121047833656,0.5080866748527488,-1.0309379522655011
ssp126,2027,Jan,0.5204329343039582,1.0608489005705466,-0.012011407033122779
ssp126,2027,Jul,-0.5917400498143142,-0.025208871643742112,-1.2758344485534587
ssp126,2027,Jun,-0.6087808813416089,-0.07891121450618023,-1.1654417629554263
ssp126,2027,Mar,-0.4337183546251584,0.1443933222523135,-1.5719657440561483
ssp126,2027,May,-0.4945616950801863,-0.02053457579302517,-1.1285539829691125
ssp126,2027,Nov,0.817791223024301,1.3593225988399593,0.283109169060333
ssp126,2027,Oct,0.5101443812003552,1.06999547912688,-0.04164400282593358
ssp126,2027,Sep,0.08697200989600518,0.5442461007741984,-0.474217059418525
ssp126,2028,Apr,-0.6265779281374151,-9.107270320339226e-5,-1.2672476685663725
ssp126,2028,Aug,-0.30612026443996854,0.1961261660877131,-1.039803902522376
ssp126,2028,Dec,0.8311812003030283,1.295395444926045,0.3706141978511191
ssp126,2028,Feb,-0.09873155960068658,0.48301769751456247,-0.918393326363082
ssp126,2028,Jan,0.4885648533150153,1.0078799748286977,-0.08961004969910459
ssp126,2028,Jul,-0.4674010087565357,0.08592736364606801,-1.1643254749073897
ssp126,2028,Jun,-0.4697322001859021,0.06447662424821843,-1.2064776670019999
ssp126,2028,Mar,-0.43562752344453415,0.25101787795693153,-1.367594405487554
ssp126,2028,May,-0.6286225435176078,-0.11298385101150152,-1.1191179375564317
ssp126,2028,Nov,0.706235574488348,1.3532271908090379,0.19365112277175137
ssp126,2028,Oct,0.4460499368629769,1.073731923294032,-0.11065802625060606
ssp126,2028,Sep,0.025891704603075993,0.5368238008830474,-0.45081077403558467
ssp126,2029,Apr,-0.5093651808950881,0.1829983687789633,-1.422153630760922
ssp126,2029,Aug,-0.32800861595470465,0.20026773483996183,-0.7537360194605068
ssp126,2029,Dec,0.8818746853656947,1.3784451001922984,0.3635199495712826
ssp126,2029,Feb,-0.05940135676855007,0.5226286652724139,-0.7985038766198145
ssp126,2029,Jan,0.513013380004292,1.0571874512570627,0.040857374396413716
ssp126,2029,Jul,-0.5442968774411803,-0.05179534100693185,-1.1089657777731925
ssp126,2029,Jun,-0.6087494660457615,-0.057436788168922705,-1.32649869712502
ssp126,2029,Mar,-0.4186380444645188,0.3124017325450124,-1.230875467636153
ssp126,2029,May,-0.6564487204639633,-0.07410272377425267,-1.2467166467473683
ssp126,2029,Nov,0.7133862401477664,1.2760297367646891,0.22462067404693864
ssp126,2029,Oct,0.41935887689356477,1.0490742576506689,-0.08310801552029878
ssp126,2029,Sep,0.04651059938440483,0.43061221420677664,-0.3429974576154825
ssp126,2030,Apr,-0.6033500965097787,0.05109778113707593,-1.2592253419325146
ssp126,2030,Aug,-0.31421546305738346,0.0992704561489261,-0.8138585215035217
ssp126,2030,Dec,0.8303330616106379,1.3067308754276261,0.3830545942158203
ssp126,2030,Feb,0.02749427251928438,0.628858611630011,-0.6451536615351021
ssp126,2030,Jan,0.5562769582108977,1.0751816725620935,0.09009622175018671
ssp126,2030,Jul,-0.6243323345348379,-0.07971074466711872,-1.2565815457827407
ssp126,2030,Jun,-0.6941875088236422,-0.16411646706255223,-1.2327400542848033
ssp126,2030,Mar,-0.40644372831662423,0.21562639230777036,-1.075115910558319
ssp126,2030,May,-0.6800505562922723,-0.07741228536801165,-1.2547857462734093
ssp126,2030,Nov,0.6770449840651409,1.286006355728117,0.18664915576439328
ssp126,2030,Oct,0.40308621967972336,1.0108306810057301,-0.1104879551433278
ssp126,2030,Sep,0.0682578252169499,0.49128057046099083,-0.3027801030293791
ssp126,2031,Apr,-0.5613235114431561,0.11612027858256438,-1.4086445275089583
ssp126,2031,Aug,-0.3371023645422504,0.2124150298274494,-0.8380692111134455
ssp126,2031,Dec,0.8951517038339425,1.3825735605971383,0.44299341078898
ssp126,2031,Feb,-0.13779548966207145,0.4590760075788934,-0.9078325357582905
ssp126,2031,Jan,0.5124644621702323,1.0931227787915188,-0.07701590660633711
ssp126,2031,Jul,-0.4067696422182987,0.07798542450725908,-0.9496632119466731
ssp126,2031,Jun,-0.611554755740265,-0.05243476708550553,-1.1972029716041517
ssp126,2031,Mar,-0.41704770313726414,0.17921138684970078,-1.199878191948276
ssp126,2031,May,-0.6272804986771412,-0.07643760966551134,-1.2233642783094245
ssp126,2031,Nov,0.6938201637022914,1.3562536209482217,0.14288310439607088
ssp126,2031,Oct,0.4537019073783739,1.0636873273650715,-0.1748678178796133
ssp126,2031,Sep,0.07524375087004742,0.5855490188267914,-0.4128174763300237
ssp126,2032,Apr,-0.5912060165428024,-0.001883698420290781,-1.361258638595961
ssp126,2032,Aug,-0.3860260434818663,0.04864202151558231,-0.9909896765451451
ssp126,2032,Dec,0.8155445558506926,1.2847986291005882,0.38770527848187764
ssp126,2032,Feb,-0.0639024000254036,0.5703335350704467,-0.8042779553640848
ssp126,2032,Jan,0.560582732014268,1.111486473296871,0.021322928488669072
ssp126,2032,Jul,-0.588256863569427,0.045836093664040393,-1.2024631090845903
ssp126,2032,Jun,-0.5435037609520048,0.002490693675529612,-1.2315742182435383
ssp126,2032,Mar,-0.32605440404275043,0.2693882616310152,-1.2761667063997115
ssp126,2032,May,-0.6584061911848025,-0.1790552754316178,-1.2126432084483645
ssp126,2032,Nov,0.5960263664323087,1.267524385246634,-0.016938802788673244
ssp126,2032,Oct,0.27175108907722034,1.0476984387538233,-0.4006489831782236
ssp126,2032,Sep,-0.015555371859083067,0.6784397758475884,-0.47947663561285053
ssp126,2033,Apr,-0.6272736256327942,0.03671003486174826,-1.4760159066516214
ssp126,2033,Aug,-0.3168581145645568,0.141595247707064,-0.777651313310308
ssp126,2033,Dec,0.8994474095787215,1.3479226915469327,0.4567477193580075
ssp126,2033,Feb,-0.033006733294357105,0.5971806846079037,-0.7719613643768944
ssp126,2033,Jan,0.5855316151957126,1.200409764473526,0.10299371658362518
ssp126,2033,Jul,-0.5181235793961818,0.05655887488294227,-1.1431348899086422
ssp126,2033,Jun,-0.632855348768814,-0.0294749400825261,-1.2368140905313105
ssp126,2033,Mar,-0.4288291583432198,0.3501208872270359,-1.4198556798125002
ssp126,2033,May,-0.6996617810220371,-0.13841554515246707,-1.350047301211136
ssp126,2033,Nov,0.7398169639191003,1.3374413065709834,0.16571938995242413
ssp126,2033,Oct,0.464238786619962,1.123325952576988,-0.09210838435511126
ssp126,2033,Sep,0.04721814514724976,0.5214763093291294,-0.47144200212328685
ssp126,2034,Apr,-0.6188532421471109,-0.006255244464790316,-1.4373412457755659
ssp126,2034,Aug,-0.2734298165136302,0.14952956812089935,-0.8622728334517451
ssp126,2034,Dec,0.7984788521157924,1.276317035649267,0.35212145241657855
ssp126,2034,Feb,-0.0474543792830282,0.6316290053603945,-0.8319589881708808
ssp126,2034,Jan,0.6181671785223379,1.3301354313161575,0.04870163405474628
ssp126,2034,Jul,-0.5443972219715398,0.05552893835597754,-1.136261352314959
ssp126,2034,Jun,-0.6142322535981766,-0.09344387371728645,-1.2072730689801545
ssp126,2034,Mar,-0.48225114542375636,0.16385438537925728,-1.3500465881608605
ssp126,2034,May,-0.5769361778673812,-0.12771796296821414,-1.0578403102711145
ssp126,2034,Nov,0.743682467960042,1.3646064825098543,0.2580007578854259
ssp126,2034,Oct,0.43094070685739894,1.0554859446344624,-0.19262675064462903
ssp126,2034,Sep,0.017402332700395817,0.4836767914675984,-0.40331886588360566
ssp126,2035,Apr,-0.6505796500840404,-0.008974476910360069,-1.5883415489670965
ssp126,2035,Aug,-0.28171414798026007,0.14311163614450237,-0.7843292269954649
ssp126,2035,Dec,0.845060573400719,1.2679717606065475,0.4235529862056758
ssp126,2035,Feb,-0.08888979502724936,0.5962584747177718,-0.7643985224137317
ssp126,2035,Jan,0.43214431906325856,1.017138593858331,-0.08620405402327778
ssp126,2035,Jul,-0.494021037432951,0.08585075986980194,-1.0622154336131535
ssp126,2035,Jun,-0.47833481378045306,7.631260579103468e-4,-1.0531770043814357
ssp126,2035,Mar,-0.49916809833599984,0.19263296788520262,-1.3456084398163495
ssp126,2035,May,-0.7003116219332064,-0.16207225812445217,-1.2876202998312076
ssp126,2035,Nov,0.6904842902300423,1.2922522616680803,0.1781774144056483
ssp126,2035,Oct,0.4626419754758899,1.0773040435075518,-0.34187844203385725
ssp126,2035,Sep,0.09093875970026133,0.6095802815903407,-0.5751183805051897
ssp126,2036,Apr,-0.5201013725742953,0.1414733033297025,-1.1914209302292584
ssp126,2036,Aug,-0.26752899064590707,0.11680563418525358,-0.7373494031051705
ssp126,2036,Dec,0.8886789595045741,1.4256995425858465,0.42749035541051444
ssp126,2036,Feb,-0.10405804849380118,0.5432550327375996,-0.943174333711173
ssp126,2036,Jan,0.5154595304035858,1.0826955900420678,-0.01075239117802765
ssp126,2036,Jul,-0.5817248833289881,0.04804287525011364,-1.2039668129558043
ssp126,2036,Jun,-0.7186993916588875,-0.18143370404676612,-1.300261013332007
ssp126,2036,Mar,-0.42705745181380195,0.19784152149237177,-1.3910535252240972
ssp126,2036,May,-0.5782067840320195,-0.025631818198278967,-1.130756324236021
ssp126,2036,Nov,0.6962872121835773,1.2672787093730558,0.15393969437638672
ssp126,2036,Oct,0.3883562334403585,1.0117882085656433,-0.20721094432774514
ssp126,2036,Sep,0.004271659574964559,0.4196313526408706,-0.45870481685554804
ssp126,2037,Apr,-0.7959504991269277,-0.08820893158222574,-1.6776282602386168
ssp126,2037,Aug,-0.2592254508416829,0.1283329892400703,-0.7050564295403763
ssp126,2037,Dec,0.7736700483196017,1.2561621308786028,0.29040059553074044
ssp126,2037,Feb,-0.1258082320928331,0.6289737055413679,-1.0568109052411905
ssp126,2037,Jan,0.5709928050088955,1.151585723092694,-0.054698428193789714
ssp126,2037,Jul,-0.533817813833025,0.02088983604933026,-1.0367962337789443
ssp126,2037,Jun,-0.5721916936778655,-0.07268788803220534,-1.1752427141151962
ssp126,2037,Mar,-0.6424406646363252,0.03767322671185052,-1.5004641101187117
ssp126,2037,May,-0.6075577039912012,-0.05482087968179962,-1.2879183846780249
ssp126,2037,Nov,0.6533781698425862,1.3602798368418987,-0.004352279316581685
ssp126,2037,Oct,0.3195704009760476,1.0164223366635186,-0.5788323058265156
ssp126,2037,Sep,0.09608350148769418,0.48300626710921957,-0.5467638332198916
ssp126,2038,Apr,-0.566877998618093,0.12926700851389739,-1.3186596106248398
ssp126,2038,Aug,-0.3196914685250327,0.0937867603400174,-0.8519983432740788
ssp126,2038,Dec,0.8560805301985752,1.3330692301206266,0.4341729270716204
ssp126,2038,Feb,-0.13521690416429166,0.5220696799154588,-0.8696698453275434
ssp126,2038,Jan,0.4546994270174203,0.9992034361273643,-0.12265010362336354
ssp126,2038,Jul,-0.5213712747935482,0.02975623202583127,-1.079219953884819
ssp126,2038,Jun,-0.6726159413224337,-0.17334531000618564,-1.1796336087477197
ssp126,2038,Mar,-0.509811276386209,0.20542954935028457,-1.48453097883708
ssp126,2038,May,-0.5917508896133619,-0.004751466681251353,-1.2184559213516313
ssp126,2038,Nov,0.7197540417021564,1.4952050695909203,0.18433234974030518
ssp126,2038,Oct,0.3587914967777657,1.0108679766468958,-0.19162346014992834
ssp126,2038,Sep,0.02928090529351124,0.49752051002616315,-0.43370032762423344
ssp126,2039,Apr,-0.6498758508133236,0.029604604255131266,-1.7480862429879502
ssp126,2039,Aug,-0.2632613076241519,0.0592661861588282,-0.7554538020562329
ssp126,2039,Dec,0.8963435372140047,1.3412840585995396,0.4794979178065392
ssp126,2039,Feb,-0.06826064757002825,0.5642565612618886,-0.8067183614938394
ssp126,2039,Jan,0.5005300416408431,1.0900713113647313,-0.03936305637803909
ssp126,2039,Jul,-0.5357458173881327,0.019784408963970292,-1.1675454751628342
ssp126,2039,Jun,-0.6236514777851312,-0.07897695492054528,-1.1223678292924013
ssp126,2039,Mar,-0.46969303918559113,0.23067069947884652,-1.3771048003197843
ssp126,2039,May,-0.7015309585352938,-0.15697415935787062,-1.2816841303538644
ssp126,2039,Nov,0.7267423038753797,1.295714957152506,0.2087498819126367
ssp126,2039,Oct,0.36930957633864736,1.0587506925029704,-0.26855115676697383
ssp126,2039,Sep,0.07812385300395874,0.5923988772289831,-0.3460313768246692
ssp126,2040,Apr,-0.7434714124255599,-0.07613690949725217,-1.5431776453945554
ssp126,2040,Aug,-0.35265605498288366,0.1217461476414382,-0.9760029879697555
ssp126,2040,Dec,0.8720890834685626,1.3757126577318293,0.42718637546872634
ssp126,2040,Feb,-0.0728559687858521,0.6485021419552761,-0.9368716154278757
ssp126,2040,Jan,0.6061692306796509,1.1738161983747513,0.06384961171083145
ssp126,2040,Jul,-0.5367676395845891,0.047759174650955624,-1.1375308528903034
ssp126,2040,Jun,-0.5478800789198459,0.0017287177560443875,-1.1159766319012434
ssp126,2040,Mar,-0.5097529638454787,0.17346941335234814,-1.4312071834845557
ssp126,2040,May,-0.660091077064596,-0.09189881580528338,-1.3911658792845174
ssp126,2040,Nov,0.7147491528230852,1.343341566686035,0.1682104776050095
ssp126,2040,Oct,0.3187385822425206,1.1505355135033055,-0.2918991460879332
ssp126,2040,Sep,-8.145088612820928e-4,0.5929879247355369,-0.5101927472654679
ssp126,2041,Apr,-0.5585713489439605,0.10126140122262964,-1.4230626058297662
ssp126,2041,Aug,-0.3542735239689918,0.10678695040152601,-0.9401097677496512
ssp126,2041,Dec,0.7995644202263428,1.3029713858208651,0.34408640806207386
ssp126,2041,Feb,-0.07484708559480602,0.5493198941700785,-0.8748735302836015
ssp126,2041,Jan,0.5412143219282477,1.0538501696495344,0.004742826625438036
ssp126,2041,Jul,-0.5933038647101299,0.05094796898918103,-1.1983420978709218
ssp126,2041,Jun,-0.5576943770261771,0.04931624413162664,-1.2405881880509342
ssp126,2041,Mar,-0.4302434058379916,0.35351987978557664,-1.5205691632123022
ssp126,2041,May,-0.6354407643316193,-0.13690637904338263,-1.1868576651544553
ssp126,2041,Nov,0.7937377487893897,1.376533417641488,0.24715557476248767
ssp126,2041,Oct,0.4832105343553259,1.0871418459938205,-0.13142343423524475
ssp126,2041,Sep,0.05510581722440833,0.5536360875820212,-0.4177825901440623
ssp126,2042,Apr,-0.6233870287825454,0.04258810334959283,-1.4215247567256022
ssp126,2042,Aug,-0.28762061345932466,0.08466903742496384,-0.7089054332729209
ssp126,2042,Dec,0.8393968608552171,1.3019639892710642,0.41377618727375454
ssp126,2042,Feb,-0.06558792691077286,0.5194800203570267,-1.050091051386801
ssp126,2042,Jan,0.4567309290489696,1.0000947192216045,-0.05107365226473134
ssp126,2042,Jul,-0.5267556507960105,-0.013100621841819801,-1.1182256167024334
ssp126,2042,Jun,-0.6598593340046754,-0.10039016398364191,-1.3162537750428194
ssp126,2042,Mar,-0.43216604946808346,0.18693100247493452,-1.2557429250433791
ssp126,2042,May,-0.6129697088121233,-0.07655456644718345,-1.1676763729674415
ssp126,2042,Nov,0.7378673454350348,1.3662296714620887,0.1522178943712163
ssp126,2042,Oct,0.39770876728542603,1.0806615166329856,-0.22829767331346673
ssp126,2042,Sep,0.04584229431202047,0.4549872337421121,-0.4217905827489405
ssp126,2043,Apr,-0.6007533677752406,0.08715956997142767,-1.5889469660390887
ssp126,2043,Aug,-0.27815547400643936,0.20587305470986264,-0.7517261926160689
ssp126,2043,Dec,0.8344453096218309,1.3801512480329212,0.31460781594425563
ssp126,2043,Feb,-0.09264583187944808,0.5472604305561785,-1.0370630944012924
ssp126,2043,Jan,0.5544724891047323,1.1120308240561623,0.011615244181059326
ssp126,2043,Jul,-0.5612957085317731,0.08516597697477564,-1.1280906160637378
ssp126,2043,Jun,-0.6070530687599529,0.032075369000731185,-1.2991202068171694
ssp126,2043,Mar,-0.465904810005064,0.19153433310999252,-1.6858850147041762
ssp126,2043,May,-0.597154904422684,-4.869215945720032e-4,-1.3475249840522678
ssp126,2043,Nov,0.6876038910495694,1.310957993204461,0.15972770404629807
ssp126,2043,Oct,0.3446079803027544,0.9152081222937665,-0.2788068679847526
ssp126,2043,Sep,0.05794666605513221,0.46648721544192445,-0.574424028552299
ssp126,2044,Apr,-0.6671624557550935,0.02351800643760158,-1.4689105409344045
