OBJECTID,ppt_pctile0.1,ppt_pctile0.9
124,0.35384616255760193,176.58461820162262
125,0.21428571854318892,193.38928971971785
126,0.18750000403573117,217.65000343322754
127,0.2500000037252903,227.7750015258789
128,0.21764706239542542,173.48529725916245
129,1.550000034738332,230.31875228881836
130,0.23529412334456162,193.6029431960162
131,0.017857143389327184,146.74286024911063
132,0.06785714386829308,187.53750256129672
133,0.17272727530110965,234.90454864501953
134,0.033333333830038704,141
135,2.326388934523695,226.9250022040473
136,0.33518518866212277,216.98889301441335
137,1.7964286036523327,201.32321793692452
138,0.16363636551029753,226.2697007150361
139,0.05000000121071935,97.74687695503235
140,3.5368421548291256,243.17895427503083
141,0.46818182109431783,210.46364038640803
287,0,218.48333655463324
288,0.04285714349576405,233.9214303152902
289,5.599999904632568,194.1999969482422
290,0.6357142941227981,220.59286063058033
291,4.010000050067902,180.2800033569336
292,1.3000000144044557,226.76667022705078
293,8.100000023841858,174.125
294,7.950000047683716,226.85000610351562
295,8.866666793823242,186.5666707356771
296,9.375,224.0500030517578
297,9,211.5500030517578
298,5.049999952316284,178.0500030517578
345,0.165686276029138,93.17745268578622
346,0.014285714498588018,156.27857426234652
347,0,105.07500076293945
348,0.10000000149011612,109.60000038146973
349,0.185555559479528,79.06555714077419
351,0.4833333409494824,57.08888991673787
352,0.13333333532015482,94.01666641235352
353,0.2900000061839819,84.32500076293945
354,0.10000000149011612,113.9000015258789
355,0,110.35000228881836
356,0.00789473695974601,113.63815980208548
357,0.10000000149011612,96.2750015258789
358,0.10000000149011612,108.5
359,0.2750000078231096,82.50416819254556
425,0,206.2454570423473
426,0.15833333879709244,237.3083356221517
427,0,210.40000406901044
428,0,170.96666844685873
429,0,207.71875286102295
430,0,215.21666717529297
431,0,199.45000457763672
432,0,197.33437824249268
433,0.012500000186264515,246.31875610351562
434,0,175.47000427246093
435,0,192.51666768391928
436,0,144.3250030517578
437,0,218.6500015258789
438,6.900000095367432,171.00000762939453
439,6.900000095367432,171.00000762939453
440,5.575000137090683,187.0625057220459
441,5.2500001192092896,190.0500030517578
442,2.5,182.0500030517578
443,12.850000381469727,199.75
444,3.925000101327896,192.57500457763672
445,4.950000047683716,180.45000203450522
446,9.616666793823242,191.43333435058594
447,9.587500095367432,161.162504196167
448,3,189.60000610351562
449,5.700000286102295,199
450,5.300000190734863,160.25
451,5.150000035762787,201.1500015258789
452,6.237500190734863,179.037504196167
453,2,191.75000762939453
454,3.299999952316284,181.95000457763672
480,2.6750000346452,274.40000495910647
481,15.509524152392434,274.98809850783573
482,30.679412137059604,243.17353327134077
483,0.050000001365939774,190.0916706720988
484,23.943750262260437,446.3187599182129
485,6.719999980926514,353.24000549316406
486,0.1452380975797063,250.3309573218936
487,6.330000042915344,332.86000366210936
488,21.28571455819266,446.7642931256976
489,48.080000432332355,295.6266713460286
534,0.2888888996094465,230.7777820163303
535,21.200000762939453,221.6999969482422
536,18.424999952316284,234.73750114440918
537,5.97000013589859,230.76750411987305
538,2.612500035869224,236.919645854405
539,6.4750001430511475,231.0916697184245
540,20.314286027635845,231.15000588553292
541,17.18500030040741,233.64500350952147
542,12.405000138282777,232.0175048828125
544,8.360000085830688,248.24500274658203
545,10.200000238418578,240.35500259399413
546,6.63000009059906,234.65333607991536
547,1.72000003606081,270.4750038146973
548,1.0970588383429192,248.78529986213235
549,31.442857878548757,231.19286019461495
550,0.17500000214204192,201.92500257492065
551,0,74.64210600601999
552,0,102.85000205762458
553,0.827906982843266,15.01337235005096
554,0,200.7694466908773
555,0.28461538799680197,30.63269271300389
556,0.09210526472643803,15.044737113149543
557,0.01578947391949202,190.88158135665088
558,0,146.08750200271606
559,0,60.0195659969164
560,0,92.94166882832845
561,0,252.37500381469727
562,0.06250000093132257,262.9750032424927
563,0.020000000298023225,234.520002746582
564,0,218.24167251586914
565,0,228.62500190734863
566,0.0066666667660077415,225.5500030517578
567,0.011111111276679568,139.52222315470377
568,0,197.03864010897547
569,0,175.4291706085205
570,0,246.55000559488934
572,0,164.3500035603841
573,0.12222222528523868,91.20000118679471
663,24.800000429153442,271.91250228881836
664,38.67500054836273,281.7687554359436
665,24.028571844100952,250.5142865862165
666,2.9777778585751853,289.16111331515845
667,27.90000013510386,218.7083346048991
668,11.716666815181572,179.86111534966363
669,23.08333381017049,258.87500635782874
670,24.48181835087863,270.6272770274769
671,17.283333619435627,199.52222527398004
672,2.9285715062703406,233.45714678083147
673,7.1875001192092896,183.84375190734863
674,10.233333428700764,226.26666937934027
675,16.800000190734863,182
676,4.500000051089695,183.42500468662806
733,90.65037433602916,205.77910756353123
734,19.92193914889073,218.24030973473373
735,1.240000026114285,232.96500473022462
736,16.082000312805175,223.87900344848634
737,28.632456496096495,212.57193341171532
738,1.3357143027719505,209.9108728444354
739,4.112500086426735,238.3375015258789
740,39.9550638862803,176.14114186733582
741,59.98395154358428,191.36327491571873
747,0.10000000149011612,55.85000038146973
748,0.42500000819563866,45.32500076293945
749,0.02500000037252903,38.33750128746033
750,0.10000000149011612,21.950000762939453
751,0.38333334028720856,42.933333714803055
862,64.41666920979819,438.03333536783856
863,40.15000057220459,385.6166687011719
864,38.150001525878906,300.95001220703125
865,50.27500009536743,443.27500915527344
866,37.45000123977661,329.85001373291016
867,1.399999976158142,120.75000381469727
868,2.0875000283122063,30.425000488758087
869,2.595000056922436,41.61500072479248
870,0.3909090980887413,102.10454732721502
871,1.425000011920929,118.25000190734863
872,1.1875000381842256,52.312500953674316
889,1.875,262.10000228881836
890,3.64310350808604,74.2862079390164
891,4.603773676772725,280.03019397663616
892,1.3088235565844704,264.2764753453872
893,2.950000047683716,118.6500015258789
894,10.031818319450725,193.63636779785156
895,3.299999952316284,142.1500015258789
896,11.923585154045865,168.44905913101053
897,3.785922381665232,86.90048693453224
898,21.850000401905604,162.40000280652728
899,1.8882353154613691,158.24706122454472
949,10.03125025331974,399.4500102996826
950,14.885000300407409,253.5800048828125
951,4.325000107288361,339.3500099182129
952,4.989285818168096,308.2250061035156
953,2.530000001192093,278.12000427246096
954,27.707692742347717,247.00385049673227
955,10.100000078027898,271.1318227594549
956,2.7625000178813934,329.62500762939453
957,36.933333933353424,257.4958368937174
958,0,363.8500061035156
959,0,308.4300018310547
960,0,256.9000015258789
